time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2020-09-01 10:30:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,buy,new,,BLDR,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,sell,new,,AAPL,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,buy,new,,CARR,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,sell,new,,BBY,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,sell,new,,AMZN,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,sell,new,,AES,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,buy,new,,CMG,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,buy,new,,ADBE,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,buy,new,,AIZ,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,buy,new,,ABT,stock,,0.0,,,market,1,
2020-09-01 10:30:00-04:00,sell,fill,885.0,APA,stock,,0.0,,13.085847876223143,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,138.0,CHD,stock,,0.0,,89.78374004075792,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,177.0,CINF,stock,,0.0,,69.78049629706943,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,49.0,APD,stock,,0.0,,266.6279162794321,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,147.0,CHRW,stock,,0.0,,87.61423573565074,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,11.0,AMD,stock,,0.0,,94.01000213623048,market,1,0.0
2020-09-01 10:30:00-04:00,buy,fill,431.0,BLDR,stock,,0.0,,31.049999237060547,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,13.0,AAPL,stock,,0.0,,133.70663231996068,market,1,0.0
2020-09-01 10:30:00-04:00,buy,fill,1.0,CARR,stock,,0.0,,28.16964378691148,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,3.0,BBY,stock,,0.0,,92.26640663241974,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,2.0,AMZN,stock,,0.0,,177.35000610351562,market,1,0.0
2020-09-01 10:30:00-04:00,sell,fill,70.0,AES,stock,,0.0,,14.796411914323714,market,1,0.0
2020-09-01 10:30:00-04:00,buy,fill,487.0,CMG,stock,,0.0,,27.5,market,1,0.0
2020-09-01 10:30:00-04:00,buy,fill,25.0,ADBE,stock,,0.0,,536.25,market,1,0.0
2020-09-01 10:30:00-04:00,buy,fill,118.0,AIZ,stock,,0.0,,112.86023977138098,market,1,0.0
2020-09-01 10:30:00-04:00,buy,fill,137.0,ABT,stock,,0.0,,96.93393186647872,market,1,0.0
2020-10-01 10:30:00-04:00,sell,new,,AMZN,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,CMG,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,ADBE,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,ABT,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,BLDR,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,buy,new,,AVGO,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,AES,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,BBY,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,buy,new,,AVY,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,CARR,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,new,,AIZ,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,buy,new,,BALL,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,buy,new,,APTV,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,buy,new,,COF,stock,,0.0,,,market,1,
2020-10-01 10:30:00-04:00,sell,fill,76.0,AMZN,stock,,0.0,,157.68150329589844,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,145.0,AMD,stock,,0.0,,82.58000183105469,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,487.0,CMG,stock,,0.0,,24.285999298095703,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,25.0,ADBE,stock,,0.0,,487.989990234375,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,137.0,ABT,stock,,0.0,,98.05399931279425,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,41.0,BLDR,stock,,0.0,,32.20000076293945,market,1,0.0
2020-10-01 10:30:00-04:00,buy,fill,393.0,AVGO,stock,,0.0,,32.17369696487652,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,28.0,AES,stock,,0.0,,14.474388635227486,market,1,0.0
2020-10-01 10:30:00-04:00,buy,fill,12.0,AAPL,stock,,0.0,,109.70378044500065,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,6.0,BBY,stock,,0.0,,90.38212373115311,market,1,0.0
