datetime,portfolio_value,cash,positions,return
2020-02-06 08:30:00-05:00,104537.31097793579,14285.836669921882,"[{'asset': PODD, 'quantity': 44.0}, {'asset': PAYC, 'quantity': 29.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.02271921076222294
2020-02-06 09:30:00-05:00,104537.31097793579,14285.836669921882,"[{'asset': PODD, 'quantity': 44.0}, {'asset': PAYC, 'quantity': 29.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-06 09:30:00-05:00,104537.31097793579,14285.836669921882,"[{'asset': PODD, 'quantity': 44.0}, {'asset': PAYC, 'quantity': 29.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-06 16:00:00-05:00,103361.65073013306,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",-0.011246321880719501
2020-02-07 08:30:00-05:00,102334.02110290527,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",-0.009942078323718184
2020-02-07 09:30:00-05:00,102334.02110290527,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-07 09:30:00-05:00,102334.02110290527,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-07 16:00:00-05:00,102334.02110290527,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-10 08:30:00-05:00,102209.86683273315,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",-0.0012132257565377058
2020-02-10 09:30:00-05:00,102209.86683273315,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-10 09:30:00-05:00,102209.86683273315,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-10 16:00:00-05:00,102209.86683273315,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-11 08:30:00-05:00,101952.78039741516,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",-0.0025152800143914966
2020-02-11 09:30:00-05:00,101952.78039741516,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-11 09:30:00-05:00,101952.78039741516,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-11 16:00:00-05:00,101952.78039741516,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-12 08:30:00-05:00,104163.64967346191,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.021685227881267366
2020-02-12 09:30:00-05:00,104163.64967346191,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-12 09:30:00-05:00,104163.64967346191,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-12 16:00:00-05:00,104163.64967346191,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-13 08:30:00-05:00,104144.43388557434,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",-0.00018447690675016393
2020-02-13 09:30:00-05:00,104144.43388557434,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-13 09:30:00-05:00,104144.43388557434,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-13 16:00:00-05:00,104144.43388557434,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-14 08:30:00-05:00,104048.9763469696,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",-0.0009165880022893313
2020-02-14 09:30:00-05:00,104048.9763469696,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-14 09:30:00-05:00,104048.9763469696,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-14 16:00:00-05:00,104048.9763469696,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-18 08:30:00-05:00,105838.14011001587,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.01719539995357544
2020-02-18 09:30:00-05:00,105838.14011001587,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-18 09:30:00-05:00,105838.14011001587,23017.156280517585,"[{'asset': PODD, 'quantity': 44.0}, {'asset': AMD, 'quantity': 104.0}, {'asset': CPRT, 'quantity': 635.0}, {'asset': AAPL, 'quantity': 164.0}, {'asset': GNRC, 'quantity': 95.0}, {'asset': DXCM, 'quantity': 62.0}, {'asset': BX, 'quantity': 214.0}, {'asset': LRCX, 'quantity': 275.0}]",0.0
2020-02-18 16:00:00-05:00,104883.11403179169,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",-0.009023458624948022
2020-02-19 08:30:00-05:00,104776.9952659607,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",-0.0010117812272318893
2020-02-19 09:30:00-05:00,104776.9952659607,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-19 09:30:00-05:00,104776.9952659607,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-19 16:00:00-05:00,104776.9952659607,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-20 08:30:00-05:00,106602.77987003326,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.01742543388878537
2020-02-20 09:30:00-05:00,106602.77987003326,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-20 09:30:00-05:00,106602.77987003326,13648.815950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': CPRT, 'quantity': 690.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-20 16:00:00-05:00,105591.92976474762,30381.315950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",-0.009482399113025397
2020-02-21 08:30:00-05:00,106429.24334144592,30381.315950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.007929711849795629
2020-02-21 09:30:00-05:00,106429.24334144592,30381.315950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-21 09:30:00-05:00,106429.24334144592,30381.315950393684,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AMD, 'quantity': 95.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}, {'asset': MSCI, 'quantity': 39.0}]",0.0
2020-02-21 16:00:00-05:00,105760.23328971863,48146.586053848274,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}]",-0.006285960801027057
2020-02-24 08:30:00-05:00,105213.41323757172,48146.586053848274,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}]",-0.0051703748671673155
2020-02-24 09:30:00-05:00,105213.41323757172,48146.586053848274,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}]",0.0
2020-02-24 09:30:00-05:00,105213.41323757172,48146.586053848274,"[{'asset': PODD, 'quantity': 58.0}, {'asset': AAPL, 'quantity': 161.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': NVDA, 'quantity': 1138.0}, {'asset': BLDR, 'quantity': 286.0}]",0.0
2020-02-24 16:00:00-05:00,103386.37339305878,67798.20669078827,"[{'asset': PODD, 'quantity': 58.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': BLDR, 'quantity': 286.0}]",-0.017365084814685017
2020-02-25 08:30:00-05:00,101813.34305095673,67798.20669078827,"[{'asset': PODD, 'quantity': 58.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': BLDR, 'quantity': 286.0}]",-0.015215064524235045
2020-02-25 09:30:00-05:00,101813.34305095673,67798.20669078827,"[{'asset': PODD, 'quantity': 58.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': BLDR, 'quantity': 286.0}]",0.0
2020-02-25 09:30:00-05:00,101813.34305095673,67798.20669078827,"[{'asset': PODD, 'quantity': 58.0}, {'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}, {'asset': BLDR, 'quantity': 286.0}]",0.0
2020-02-25 16:00:00-05:00,102128.64377880096,87591.42716503143,"[{'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}]",0.003096850750558655
2020-02-26 08:30:00-05:00,102691.74701976776,87591.42716503143,"[{'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}]",0.005513666099262071
2020-02-26 09:30:00-05:00,102691.74701976776,87591.42716503143,"[{'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}]",0.0
2020-02-26 09:30:00-05:00,102691.74701976776,87591.42716503143,"[{'asset': GNRC, 'quantity': 68.0}, {'asset': DXCM, 'quantity': 84.0}, {'asset': TSLA, 'quantity': 20.0}]",0.0
