time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2020-02-03 09:30:00-05:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,PODD,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,PAYC,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,AMD,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,CPRT,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,AAPL,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,GNRC,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,DXCM,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,BX,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,new,,LRCX,stock,,0.0,,,market,1,
2020-02-03 09:30:00-05:00,buy,fill,79.0,TSLA,stock,,0.0,,44.91266632080078,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,44.0,PODD,stock,,0.0,,195.25,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,29.0,PAYC,stock,,0.0,,321.1199951171875,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,104.0,AMD,stock,,0.0,,46.400001525878906,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,635.0,CPRT,stock,,0.0,,25.549999237060547,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,164.0,AAPL,stock,,0.0,,76.07499694824219,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,95.0,GNRC,stock,,0.0,,104.25,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,62.0,DXCM,stock,,0.0,,60.2599983215332,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,214.0,BX,stock,,0.0,,61.599998474121094,market,1,0.0
2020-02-03 09:30:00-05:00,buy,fill,275.0,LRCX,stock,,0.0,,30.0,market,1,0.0
2020-02-05 09:30:00-05:00,sell,new,,TSLA,stock,,0.0,,,market,1,
2020-02-05 09:30:00-05:00,sell,fill,79.0,TSLA,stock,,0.0,,54.88399887084961,market,1,0.0
2020-02-06 09:30:00-05:00,sell,new,,PAYC,stock,,0.0,,,market,1,
2020-02-06 09:30:00-05:00,sell,fill,29.0,PAYC,stock,,0.0,,301.0799865722656,market,1,0.0
2020-02-18 09:30:00-05:00,sell,new,,BX,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,sell,new,,LRCX,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,PODD,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,sell,new,,GNRC,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,DXCM,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,NVDA,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,sell,new,,AAPL,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,BLDR,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,CPRT,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,buy,new,,MSCI,stock,,0.0,,,market,1,
2020-02-18 09:30:00-05:00,sell,fill,214.0,BX,stock,,0.0,,62.90999984741211,market,1,0.0
2020-02-18 09:30:00-05:00,sell,fill,275.0,LRCX,stock,,0.0,,32.32400131225586,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,20.0,TSLA,stock,,0.0,,56.106666564941406,market,1,0.0
2020-02-18 09:30:00-05:00,sell,fill,9.0,AMD,stock,,0.0,,54.939998626708984,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,14.0,PODD,stock,,0.0,,211.8699951171875,market,1,0.0
2020-02-18 09:30:00-05:00,sell,fill,27.0,GNRC,stock,,0.0,,112.44999694824219,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,22.0,DXCM,stock,,0.0,,71.0999984741211,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,1138.0,NVDA,stock,,0.0,,7.140999794006348,market,1,0.0
2020-02-18 09:30:00-05:00,sell,fill,3.0,AAPL,stock,,0.0,,78.83999633789062,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,286.0,BLDR,stock,,0.0,,27.149999618530273,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,55.0,CPRT,stock,,0.0,,25.75,market,1,0.0
2020-02-18 09:30:00-05:00,buy,fill,39.0,MSCI,stock,,0.0,,321.2099914550781,market,1,0.0
2020-02-20 09:30:00-05:00,sell,new,,CPRT,stock,,0.0,,,market,1,
2020-02-20 09:30:00-05:00,sell,fill,690.0,CPRT,stock,,0.0,,24.25,market,1,0.0
2020-02-21 09:30:00-05:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-02-21 09:30:00-05:00,sell,new,,MSCI,stock,,0.0,,,market,1,
2020-02-21 09:30:00-05:00,sell,fill,95.0,AMD,stock,,0.0,,56.709999084472656,market,1,0.0
2020-02-21 09:30:00-05:00,sell,fill,39.0,MSCI,stock,,0.0,,317.3800048828125,market,1,0.0
2020-02-24 09:30:00-05:00,sell,new,,AAPL,stock,,0.0,,,market,1,
2020-02-24 09:30:00-05:00,sell,new,,NVDA,stock,,0.0,,,market,1,
2020-02-24 09:30:00-05:00,sell,fill,161.0,AAPL,stock,,0.0,,74.31500244140625,market,1,0.0
2020-02-24 09:30:00-05:00,sell,fill,1138.0,NVDA,stock,,0.0,,6.754749774932861,market,1,0.0
2020-02-25 09:30:00-05:00,sell,new,,PODD,stock,,0.0,,,market,1,
2020-02-25 09:30:00-05:00,sell,new,,BLDR,stock,,0.0,,,market,1,
2020-02-25 09:30:00-05:00,sell,fill,58.0,PODD,stock,,0.0,,209.16000366210938,market,1,0.0
2020-02-25 09:30:00-05:00,sell,fill,286.0,BLDR,stock,,0.0,,26.790000915527344,market,1,0.0
2020-02-27 09:30:00-05:00,sell,new,,TSLA,stock,,0.0,,,market,1,
2020-02-27 09:30:00-05:00,sell,fill,20.0,TSLA,stock,,0.0,,48.66666793823242,market,1,0.0
2020-02-28 09:30:00-05:00,sell,new,,GNRC,stock,,0.0,,,market,1,
2020-02-28 09:30:00-05:00,sell,fill,68.0,GNRC,stock,,0.0,,101.4800033569336,market,1,0.0
2020-03-03 09:30:00-05:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,sell,new,,DXCM,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,AMD,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,GNRC,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,NVDA,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,PODD,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,MSCI,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,AAPL,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,LDOS,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,new,,RMD,stock,,0.0,,,market,1,
2020-03-03 09:30:00-05:00,buy,fill,27.0,TSLA,stock,,0.0,,53.66666793823242,market,1,0.0
2020-03-03 09:30:00-05:00,sell,fill,31.0,DXCM,stock,,0.0,,71.58499908447266,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,61.0,AMD,stock,,0.0,,49.029998779296875,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,55.0,GNRC,stock,,0.0,,109.19999694824219,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,527.0,NVDA,stock,,0.0,,6.966750144958496,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,30.0,PODD,stock,,0.0,,181.0399932861328,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,26.0,MSCI,stock,,0.0,,316.2699890136719,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,88.0,AAPL,stock,,0.0,,75.9175033569336,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,59.0,LDOS,stock,,0.0,,112.62999725341797,market,1,0.0
2020-03-03 09:30:00-05:00,buy,fill,62.0,RMD,stock,,0.0,,168.67999267578125,market,1,0.0
2020-03-09 09:30:00-04:00,sell,new,,GNRC,stock,,0.0,,,market,1,
2020-03-09 09:30:00-04:00,sell,new,,MSCI,stock,,0.0,,,market,1,
2020-03-09 09:30:00-04:00,sell,new,,RMD,stock,,0.0,,,market,1,
2020-03-09 09:30:00-04:00,sell,fill,55.0,GNRC,stock,,0.0,,103.4800033569336,market,1,0.0
2020-03-09 09:30:00-04:00,sell,fill,26.0,MSCI,stock,,0.0,,267.17999267578125,market,1,0.0
2020-03-09 09:30:00-04:00,sell,fill,62.0,RMD,stock,,0.0,,156.5,market,1,0.0
2020-03-11 09:30:00-04:00,sell,new,,DXCM,stock,,0.0,,,market,1,
2020-03-11 09:30:00-04:00,sell,fill,53.0,DXCM,stock,,0.0,,67.82749938964844,market,1,0.0
2020-03-12 09:30:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,
2020-03-12 09:30:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-03-12 09:30:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,
2020-03-12 09:30:00-04:00,sell,new,,AAPL,stock,,0.0,,,market,1,
2020-03-12 09:30:00-04:00,sell,new,,LDOS,stock,,0.0,,,market,1,
2020-03-12 09:30:00-04:00,sell,fill,27.0,TSLA,stock,,0.0,,38.72600173950195,market,1,0.0
2020-03-12 09:30:00-04:00,sell,fill,61.0,AMD,stock,,0.0,,42.0,market,1,0.0
2020-03-12 09:30:00-04:00,sell,fill,527.0,NVDA,stock,,0.0,,5.636499881744385,market,1,0.0
2020-03-12 09:30:00-04:00,sell,fill,88.0,AAPL,stock,,0.0,,63.98500061035156,market,1,0.0
2020-03-12 09:30:00-04:00,sell,fill,59.0,LDOS,stock,,0.0,,90.87000274658203,market,1,0.0
2020-03-16 09:30:00-04:00,sell,new,,PODD,stock,,0.0,,,market,1,
2020-03-16 09:30:00-04:00,sell,fill,30.0,PODD,stock,,0.0,,150.17999267578125,market,1,0.0
2020-03-17 09:30:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,DXCM,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,REGN,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,KR,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,CPB,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,DVA,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,SBAC,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,CLX,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,new,,NEM,stock,,0.0,,,market,1,
2020-03-17 09:30:00-04:00,buy,fill,22.0,TSLA,stock,,0.0,,29.333999633789062,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,29.0,AMD,stock,,0.0,,40.189998626708984,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,29.0,DXCM,stock,,0.0,,51.3125,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,3.0,REGN,stock,,0.0,,494.0,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,68.0,KR,stock,,0.0,,31.809999465942383,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,50.0,CPB,stock,,0.0,,50.290000915527344,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,24.0,DVA,stock,,0.0,,73.30000305175781,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,6.0,SBAC,stock,,0.0,,264.6300048828125,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,13.0,CLX,stock,,0.0,,178.91000366210938,market,1,0.0
2020-03-17 09:30:00-04:00,buy,fill,43.0,NEM,stock,,0.0,,40.599998474121094,market,1,0.0
2020-03-23 09:30:00-04:00,sell,new,,CPB,stock,,0.0,,,market,1,
2020-03-23 09:30:00-04:00,sell,new,,SBAC,stock,,0.0,,,market,1,
2020-03-23 09:30:00-04:00,sell,fill,50.0,CPB,stock,,0.0,,45.08000183105469,market,1,0.0
2020-03-23 09:30:00-04:00,sell,fill,6.0,SBAC,stock,,0.0,,231.50999450683594,market,1,0.0
2020-03-31 09:30:00-04:00,sell,new,,REGN,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,sell,new,,KR,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,sell,new,,DVA,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,sell,new,,CLX,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,sell,new,,NEM,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,MRNA,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,PODD,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,GNRC,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,DPZ,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,MSCI,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,buy,new,,TYL,stock,,0.0,,,market,1,
2020-03-31 09:30:00-04:00,sell,fill,3.0,REGN,stock,,0.0,,474.0,market,1,0.0
2020-03-31 09:30:00-04:00,sell,fill,68.0,KR,stock,,0.0,,29.579999923706055,market,1,0.0
2020-03-31 09:30:00-04:00,sell,fill,24.0,DVA,stock,,0.0,,76.56999969482422,market,1,0.0
2020-03-31 09:30:00-04:00,sell,fill,13.0,CLX,stock,,0.0,,173.74000549316406,market,1,0.0
2020-03-31 09:30:00-04:00,sell,fill,43.0,NEM,stock,,0.0,,45.68000030517578,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,11.0,TSLA,stock,,0.0,,33.41666793823242,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,10.0,AMD,stock,,0.0,,47.93000030517578,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,33.0,MRNA,stock,,0.0,,30.600000381469727,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,14.0,PODD,stock,,0.0,,171.10000610351562,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,21.0,GNRC,stock,,0.0,,92.48999786376953,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,249.0,NVDA,stock,,0.0,,6.679999828338623,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,6.0,DPZ,stock,,0.0,,325.0,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,6.0,MSCI,stock,,0.0,,295.9700012207031,market,1,0.0
2020-03-31 09:30:00-04:00,buy,fill,9.0,TYL,stock,,0.0,,296.3699951171875,market,1,0.0
2020-04-14 09:30:00-04:00,sell,new,,TYL,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,buy,new,,NEM,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,new,,PODD,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,new,,GNRC,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,new,,DPZ,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,new,,MSCI,stock,,0.0,,,market,1,
2020-04-14 09:30:00-04:00,sell,fill,9.0,TYL,stock,,0.0,,312.92999267578125,market,1,0.0
2020-04-14 09:30:00-04:00,sell,fill,7.0,TSLA,stock,,0.0,,46.597999572753906,market,1,0.0
2020-04-14 09:30:00-04:00,sell,fill,5.0,AMD,stock,,0.0,,52.2400016784668,market,1,0.0
2020-04-14 09:30:00-04:00,buy,fill,38.0,NEM,stock,,0.0,,60.08000183105469,market,1,0.0
2020-04-14 09:30:00-04:00,sell,fill,1.0,PODD,stock,,0.0,,183.3800048828125,market,1,0.0
2020-04-14 09:30:00-04:00,sell,fill,2.0,GNRC,stock,,0.0,,102.43000030517578,market,1,0.0
2020-04-14 09:30:00-04:00,sell,fill,1.0,DPZ,stock,,0.0,,364.45001220703125,market,1,0.0
2020-04-14 09:30:00-04:00,sell,fill,1.0,MSCI,stock,,0.0,,317.7200012207031,market,1,0.0
2020-04-28 09:30:00-04:00,sell,new,,GNRC,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,sell,new,,DPZ,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,sell,new,,DXCM,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,sell,new,,MRNA,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,sell,new,,PODD,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,buy,new,,SBAC,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,buy,new,,EQIX,stock,,0.0,,,market,1,
2020-04-28 09:30:00-04:00,sell,fill,19.0,GNRC,stock,,0.0,,101.58000183105469,market,1,0.0
2020-04-28 09:30:00-04:00,sell,fill,5.0,DPZ,stock,,0.0,,364.0,market,1,0.0
2020-04-28 09:30:00-04:00,sell,fill,2.0,DXCM,stock,,0.0,,83.75250244140625,market,1,0.0
2020-04-28 09:30:00-04:00,sell,fill,9.0,MRNA,stock,,0.0,,50.400001525878906,market,1,0.0
2020-04-28 09:30:00-04:00,sell,fill,1.0,PODD,stock,,0.0,,199.9499969482422,market,1,0.0
2020-04-28 09:30:00-04:00,buy,fill,7.0,SBAC,stock,,0.0,,317.1099853515625,market,1,0.0
2020-04-28 09:30:00-04:00,buy,fill,3.0,EQIX,stock,,0.0,,713.6099853515625,market,1,0.0
2020-05-12 09:30:00-04:00,sell,new,,PODD,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,sell,new,,SBAC,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,sell,new,,EQIX,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,MRNA,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,NEM,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,REGN,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,FTNT,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,TTD,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,buy,new,,MSCI,stock,,0.0,,,market,1,
2020-05-12 09:30:00-04:00,sell,fill,12.0,PODD,stock,,0.0,,224.75,market,1,0.0
2020-05-12 09:30:00-04:00,sell,fill,7.0,SBAC,stock,,0.0,,296.55999755859375,market,1,0.0
2020-05-12 09:30:00-04:00,sell,fill,3.0,EQIX,stock,,0.0,,668.510009765625,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,3.0,MRNA,stock,,0.0,,65.98999786376953,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,12.0,TSLA,stock,,0.0,,55.133331298828125,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,14.0,NEM,stock,,0.0,,63.20000076293945,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,7.0,REGN,stock,,0.0,,576.97998046875,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,17.0,AMD,stock,,0.0,,56.209999084472656,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,78.0,NVDA,stock,,0.0,,8.123499870300293,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,96.0,FTNT,stock,,0.0,,28.381999969482422,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,66.0,TTD,stock,,0.0,,30.7549991607666,market,1,0.0
2020-05-12 09:30:00-04:00,buy,fill,2.0,MSCI,stock,,0.0,,350.2699890136719,market,1,0.0
2020-05-26 09:30:00-04:00,sell,new,,MRNA,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,new,,NEM,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,new,,MSCI,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,new,,TTD,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,new,,MRNA,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,DXCM,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,NEM,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,REGN,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,GNRC,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,FTNT,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,buy,new,,ODFL,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,canceled,,MRNA,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,fill,27.0,MRNA,stock,,0.0,,66.4000015258789,market,1,0.0
2020-05-26 09:30:00-04:00,buy,canceled,,NEM,stock,,0.0,,,market,1,
2020-05-26 09:30:00-04:00,sell,fill,52.0,NEM,stock,,0.0,,61.72999954223633,market,1,0.0
2020-05-26 09:30:00-04:00,sell,fill,7.0,MSCI,stock,,0.0,,345.0,market,1,0.0
2020-05-26 09:30:00-04:00,sell,fill,66.0,TTD,stock,,0.0,,31.475000381469727,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,16.0,TSLA,stock,,0.0,,55.633331298828125,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,17.0,DXCM,stock,,0.0,,102.12249755859375,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,91.0,NVDA,stock,,0.0,,9.156749725341797,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,3.0,REGN,stock,,0.0,,548.5399780273438,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,23.0,AMD,stock,,0.0,,56.0099983215332,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,34.0,GNRC,stock,,0.0,,118.93000030517578,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,39.0,FTNT,stock,,0.0,,28.871999740600586,market,1,0.0
2020-05-26 09:30:00-04:00,buy,fill,56.0,ODFL,stock,,0.0,,81.625,market,1,0.0
2020-05-27 09:30:00-04:00,sell,new,,DXCM,stock,,0.0,,,market,1,
2020-05-27 09:30:00-04:00,sell,fill,44.0,DXCM,stock,,0.0,,95.05000305175781,market,1,0.0
2020-06-09 09:30:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,sell,new,,GNRC,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,MRNA,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,DXCM,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,REGN,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,LULU,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,FTNT,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,ODFL,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,SWKS,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,buy,new,,DAY,stock,,0.0,,,market,1,
2020-06-09 09:30:00-04:00,sell,fill,74.0,AMD,stock,,0.0,,52.95000076293945,market,1,0.0
2020-06-09 09:30:00-04:00,sell,fill,34.0,GNRC,stock,,0.0,,111.86000061035156,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,42.0,TSLA,stock,,0.0,,62.66733169555664,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,26.0,MRNA,stock,,0.0,,58.54999923706055,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,51.0,DXCM,stock,,0.0,,93.25,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,339.0,NVDA,stock,,0.0,,8.800000190734863,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,3.0,REGN,stock,,0.0,,603.489990234375,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,24.0,LULU,stock,,0.0,,313.20001220703125,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,86.0,FTNT,stock,,0.0,,27.5,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,85.0,ODFL,stock,,0.0,,83.0999984741211,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,50.0,SWKS,stock,,0.0,,133.60000610351562,market,1,0.0
2020-06-09 09:30:00-04:00,buy,fill,68.0,DAY,stock,,0.0,,80.52999877929688,market,1,0.0
2020-06-11 09:30:00-04:00,sell,new,,ODFL,stock,,0.0,,,market,1,
2020-06-11 09:30:00-04:00,sell,fill,141.0,ODFL,stock,,0.0,,82.25499725341797,market,1,0.0
2020-06-23 09:30:00-04:00,sell,new,,SWKS,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,sell,new,,DAY,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,buy,new,,MRNA,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,buy,new,,TTD,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,sell,new,,FTNT,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,buy,new,,XYZ,stock,,0.0,,,market,1,
2020-06-23 09:30:00-04:00,sell,fill,50.0,SWKS,stock,,0.0,,128.75999450683594,market,1,0.0
2020-06-23 09:30:00-04:00,sell,fill,68.0,DAY,stock,,0.0,,79.97000122070312,market,1,0.0
2020-06-23 09:30:00-04:00,buy,fill,15.0,MRNA,stock,,0.0,,64.0999984741211,market,1,0.0
2020-06-23 09:30:00-04:00,sell,fill,26.0,TSLA,stock,,0.0,,66.59200286865234,market,1,0.0
2020-06-23 09:30:00-04:00,sell,fill,64.0,NVDA,stock,,0.0,,9.550999641418457,market,1,0.0
2020-06-23 09:30:00-04:00,buy,fill,103.0,TTD,stock,,0.0,,40.900001525878906,market,1,0.0
